trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
21,1.4000000000000004,1.3000000000000003,False,1,0.9033191204071045,0.28665470630212764,0.7624220848083496,4,False,2,1
18,1.6600000000000001,1.56,False,1,1.0403871536254883,0.1908552057550773,0.6908750534057617,3,False,1,19
22,1.3000000000000003,1.3000000000000003,False,1,1.1338539123535156,0.1443492490019757,0.6556310653686523,9,False,2,2
0,1.56,1.56,False,3,0,0,1.008929967880249,6,True,1,20
23,1.3000000000000003,1.3000000000000003,False,1,1.0345959663391113,0.1850830682694285,0.8456103801727295,8,False,2,3
19,1.56,1.56,False,1,0.8470141887664795,0.23084758021429963,1.2639899253845215,7,False,1,21
24,1.3000000000000003,1.2000000000000002,False,1,1.0429248809814453,0.391858149579719,1.3061559200286865,4,False,2,4
0,1.2000000000000002,1.2000000000000002,False,3,0,0,0.9396107196807861,9,True,2,5
25,1.2000000000000002,1.3400000000000003,True,0,1.4031600952148438,0.26619713511010334,1.600255012512207,1,False,2,6
26,1.3400000000000003,1.4800000000000004,False,0,1.1436028480529785,0.18551220172536337,1.3158149719238281,2,False,2,7
27,1.4800000000000004,1.4800000000000004,True,1,0.8562569618225098,0.2884432191778865,1.0459439754486084,3,False,2,8
28,1.4800000000000004,1.4800000000000004,False,1,0.7089378833770752,0.22497145410313935,1.1801469326019287,7,False,2,9
29,1.4800000000000004,1.3800000000000003,False,1,1.0308189392089844,0.28648978372831435,1.1282298564910889,8,False,2,10
20,1.56,1.56,False,1,0.8904838562011719,0.14239857389332378,1.8224239349365234,2,False,1,22
21,1.56,1.46,False,1,0.9030630588531494,0.28025186189643325,1.4277520179748535,4,False,1,23
22,1.46,1.46,False,1,0.4587678909301758,0.2654284277311253,1.3291149139404297,7,False,1,24
30,1.3800000000000003,1.3800000000000003,False,1,0.9345879554748535,0.16831063697026877,1.1108171939849854,6,False,2,11
23,1.46,1.46,False,1,0.8819360733032227,0.2235533438793994,1.2841320037841797,5,False,1,25
31,1.3800000000000003,1.3800000000000003,False,1,0.9762740135192871,0.1259222026857536,1.2027928829193115,3,False,2,12
32,1.3800000000000003,1.2800000000000002,False,1,0.8632938861846924,0.35617772821677274,1.2442820072174072,9,False,2,13
24,1.46,1.3599999999999999,False,1,0.9086630344390869,0.34626982967465125,1.027148723602295,8,False,1,26
33,1.2800000000000002,1.2800000000000002,False,1,1.113429069519043,0.18807266541120737,1.3673241138458252,5,False,2,14
25,1.3599999999999999,1.3599999999999999,False,1,0.945181131362915,0.39833102096618134,1.9092929363250732,4,False,1,27
34,1.2800000000000002,1.4200000000000004,True,0,0.8384699821472168,0.12799154238497412,2.031491994857788,7,False,2,15
26,1.3599999999999999,1.3599999999999999,False,1,0.7980201244354248,0.10803973469954192,1.131932020187378,9,False,1,28
27,1.3599999999999999,1.2599999999999998,False,1,0.7702929973602295,0.20549319182187636,1.0056257247924805,8,False,1,29
28,1.2599999999999998,1.4,True,0,0.8717350959777832,0.320104429662731,0.8866980075836182,5,False,1,30
29,1.4,1.4,True,1,0.913114070892334,0.2227734752818314,1.5818707942962646,4,False,1,31
30,1.4,1.4,False,1,0.9023599624633789,0.12723264218268146,1.3150320053100586,3,False,1,32
31,1.4,1.2999999999999998,False,1,0.9230070114135742,0.16315427774490399,2.1912472248077393,1,False,1,33
32,1.2999999999999998,1.2999999999999998,False,1,0.8407797813415527,0.17386163698275886,1.152967929840088,6,False,1,34
33,1.2999999999999998,1.2999999999999998,False,1,0.9285838603973389,0.14168510625930983,2.4590299129486084,4,False,1,35
34,1.2999999999999998,1.1999999999999997,False,1,0.8670539855957031,0.391170497270382,1.9422059059143066,2,False,1,36
35,1.1999999999999997,1.1999999999999997,False,1,0.453078031539917,0.2798227736026129,1.2139298915863037,3,False,1,37
36,1.1999999999999997,1.1999999999999997,False,1,1.2611050605773926,0.2914459555117906,0.996035099029541,9,False,1,38
37,1.1999999999999997,1.3399999999999999,True,0,0.8503098487854004,0.3712242905113843,1.4389381408691406,8,False,1,39
38,1.3399999999999999,1.48,False,0,0.841224193572998,0.2314074263524018,1.9641311168670654,7,False,1,40
39,1.48,1.48,True,1,0.8941688537597656,0.1510979708299122,2.0996596813201904,2,False,1,41
40,1.48,1.48,False,1,0.8901638984680176,0.36240512064224495,1.4720160961151123,9,False,1,42
41,1.48,1.38,False,1,0.8929579257965088,0.1916779940042363,2.9662880897521973,4,False,1,43
42,1.38,1.38,False,1,0.8298759460449219,0.21105175184946823,1.2253530025482178,3,False,1,44
43,1.38,1.52,True,0,0.5963938236236572,0.3939408770162439,2.7617039680480957,7,False,1,45
44,1.52,1.52,True,1,0.9072849750518799,0.21092592888275577,2.247995138168335,8,False,1,46
45,1.52,1.6600000000000001,True,0,1.0090699195861816,0.12414045089496115,4.389485120773315,4,False,1,47
46,1.6600000000000001,1.8000000000000003,False,0,0.862907886505127,0.2383090458847919,3.017805814743042,2,False,1,48
47,1.8000000000000003,1.8000000000000003,True,1,0.9583532810211182,0.34481318895525603,2.483408212661743,9,False,1,49
