trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,0.92,0.92,False,3,0,0,0.618445873260498,4,True,2,6
0,0.92,0.92,False,3,0,0,0.9552948474884033,9,True,2,7
18,0.92,0.92,False,1,0.8532938957214355,0.17025144412628118,0.7571799755096436,2,False,2,8
15,1.4000000000000004,1.4000000000000004,True,1,0.8364570140838623,0.2869208359091854,0.9309980869293213,7,False,1,16
19,0.92,0.92,False,1,1.0327770709991455,0.12880229125595746,0.7295858860015869,4,False,2,9
16,1.4000000000000004,1.5400000000000005,True,0,0.9863879680633545,0.18898511655236,1.2789478302001953,1,False,1,17
17,1.5400000000000005,1.6800000000000006,False,0,0.8473849296569824,0.10575735261782403,0.9621000289916992,8,False,1,18
20,0.92,1.06,True,0,0.932448148727417,0.10584575538635677,0.6795427799224854,6,False,2,10
21,1.06,1.2000000000000002,False,0,1.015408992767334,0.26231304835511743,1.1303741931915283,4,False,2,11
22,1.2000000000000002,1.3400000000000003,False,0,1.0800578594207764,0.1018331272171187,0.8817880153656006,1,False,2,12
23,1.3400000000000003,1.3400000000000003,True,1,0.7159638404846191,0.3543327677767587,1.0152220726013184,3,False,2,13
24,1.3400000000000003,1.3400000000000003,False,1,0.9381868839263916,0.16995472932441608,1.20969820022583,7,False,2,14
18,1.6800000000000006,1.6800000000000006,True,1,0.8934171199798584,0.26596642947646965,1.3048131465911865,8,False,1,19
19,1.6800000000000006,1.8200000000000007,True,0,0.9789469242095947,0.12510492426138306,1.0760269165039062,1,False,1,20
20,1.8200000000000007,1.8200000000000007,True,1,0.8384020328521729,0.21520514314343456,1.446671962738037,2,False,1,21
21,1.8200000000000007,1.8200000000000007,False,1,0.8509371280670166,0.1448833900133606,1.8532261848449707,3,False,1,22
25,1.3400000000000003,1.4800000000000004,True,0,1.0359148979187012,0.15640026795556097,1.3972067832946777,7,False,2,15
22,1.8200000000000007,1.7200000000000006,False,1,0.7771391868591309,0.13761626897011398,2.1944127082824707,4,False,1,23
26,1.4800000000000004,1.4800000000000004,True,1,0.78482985496521,0.13885737832481565,1.6356217861175537,8,False,2,16
27,1.4800000000000004,1.4800000000000004,False,1,0.975672721862793,0.35917209138385076,1.1610448360443115,2,False,2,17
23,1.7200000000000006,1.7200000000000006,False,1,0.8015139102935791,0.14472386593866815,1.5786089897155762,3,False,1,24
28,1.4800000000000004,1.3800000000000003,False,1,0.9785490036010742,0.19491694782753827,1.3020458221435547,6,False,2,18
24,1.7200000000000006,1.8600000000000008,True,0,1.020556926727295,0.25235395272733163,2.325838804244995,8,False,1,25
29,1.3800000000000003,1.3800000000000003,False,1,0.7366049289703369,0.14257075088407814,1.412203073501587,7,False,2,19
30,1.3800000000000003,1.3800000000000003,False,1,0.9072599411010742,0.1005928811954136,1.244300127029419,5,False,2,20
31,1.3800000000000003,1.2800000000000002,False,1,0.858335018157959,0.3716961815717962,1.1900911331176758,2,False,2,21
32,1.2800000000000002,1.2800000000000002,False,1,1.1193578243255615,0.15861431375578866,7.058815002441406,4,False,2,22
33,1.2800000000000002,1.2800000000000002,False,1,1.057563066482544,0.2445998099326798,0.8724169731140137,6,False,2,23
34,1.2800000000000002,1.4200000000000004,True,0,1.091614007949829,0.22119874834026884,1.5545768737792969,1,False,2,24
