trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.2000000000000002,1.2000000000000002,True,3,0,0,1.227705717086792,9,True,2,11
9,0.7800000000000001,0.9200000000000002,True,0,0.7444431781768799,0.18150959705898712,0.799534797668457,1,False,1,13
26,1.2000000000000002,1.2000000000000002,False,1,0.6958677768707275,0.2611516435736665,1.7021441459655762,3,False,2,12
27,1.2000000000000002,1.1,False,1,0.8622009754180908,0.1786413015000412,2.0756916999816895,6,False,2,13
10,0.9200000000000002,1.06,False,0,0.7330219745635986,0.3804407352165976,3.4232282638549805,7,False,1,14
11,1.06,1.2000000000000002,False,0,0.7643182277679443,0.27292191411434796,5.979361057281494,4,False,1,15
12,1.2000000000000002,1.3400000000000003,False,0,0.7284390926361084,0.37391906931036023,2.4767260551452637,5,False,1,16
13,1.3400000000000003,1.3400000000000003,True,1,0.589177131652832,0.19541535804078147,4.0628721714019775,2,False,1,17
28,1.1,1.1,False,1,0.4879798889160156,0.2920624567990485,5.4754719734191895,7,False,2,14
14,1.3400000000000003,1.4800000000000004,True,0,0.8871679306030273,0.25717706655190575,3.234088182449341,3,False,1,18
0,1.1,1.1,False,3,0,0,0.5604419708251953,8,True,2,15
15,1.4800000000000004,1.6200000000000006,False,0,0.6328630447387695,0.1252592446342706,2.224030017852783,6,False,1,19
29,1.1,1.1,False,1,0.9211101531982422,0.19872749573455512,2.5445621013641357,2,False,2,16
30,1.1,1.0,False,1,0.9340395927429199,0.16176921016097873,4.1528639793396,3,False,2,17
16,1.6200000000000006,1.6200000000000006,True,1,0.8158748149871826,0.35541762483481854,2.6577200889587402,9,False,1,20
31,1.0,1.0,False,1,0.8964800834655762,0.26213746888960454,4.019304037094116,4,False,2,18
17,1.6200000000000006,1.6200000000000006,False,1,0.5318191051483154,0.17869020964633958,6.661048889160156,8,False,1,21
32,1.0,1.1400000000000001,True,0,0.9740428924560547,0.2512005369160305,4.485168933868408,1,False,2,19
0,1.6200000000000006,1.6200000000000006,False,3,0,0,10.054343223571777,7,True,1,22
18,1.6200000000000006,1.7600000000000007,True,0,1.0674340724945068,0.1350136777081081,7.380981922149658,5,False,1,23
19,1.7600000000000007,1.7600000000000007,True,1,1.016530990600586,0.11317197961063974,9.271292924880981,6,False,1,24
20,1.7600000000000007,1.9000000000000008,True,0,0.9838821887969971,0.10096505995660965,4.146042823791504,9,False,1,25
21,1.9000000000000008,1.9000000000000008,True,1,0.962073802947998,0.1666018050240738,0.45130181312561035,7,False,1,26
22,1.9000000000000008,2.040000000000001,True,0,0.8567140102386475,0.33858609357872627,2.678799867630005,1,False,1,27
0,2,2.040000000000001,True,3,0,0,10.13984203338623,8,True,1,28
23,2,2.040000000000001,True,1,0.7317430973052979,0.12041650408621533,5.568108797073364,9,False,1,29
0,2,2.040000000000001,True,3,0,0,9.981633186340332,7,True,1,30
0,2,2.040000000000001,True,3,0,0,10.072127103805542,1,True,1,31
0,2,2.040000000000001,True,3,0,0,10.316531896591187,3,True,1,32
24,2,2.040000000000001,False,1,1.0513269901275635,0.3074836191850936,6.665263891220093,9,False,1,33
25,2,2.180000000000001,True,0,0.9827749729156494,0.20333840659234617,8.300398826599121,5,False,1,34
