trial,interactor,cooling,response,time_delay,reaction_time,stimulus_time,position,failed,n_block,within_block_counter
98,1,0,1,0.27392155439640703,0.742894172668457,4.070157051086426,2,False,3,6
99,1,1,3,0,0,0.40707898139953613,6,True,3,7
100,0,0,0,0.11621488161841681,0.4295539855957031,2.784621000289917,4,False,3,8
101,2,0,0,0.10050727159505005,2.5412051677703857,4.9462831020355225,2,False,3,9
102,1,0,0,0.2411723643940654,1.256392002105713,2.83516788482666,8,False,3,10
103,0,0,0,0.11937327713049525,0.5696208477020264,1.6598711013793945,4,False,3,11
104,2,0,0,0.2043143876576932,0.5987050533294678,1.070775032043457,6,False,3,12
105,2,1,1,0.36192629030721046,0.5867829322814941,2.7642319202423096,2,False,3,13
106,1,0,1,0.10181613275761021,0.5620789527893066,4.1337730884552,8,False,3,14
107,1,1,3,0,0,0.5758748054504395,6,True,3,15
108,2,1,1,0.30063927793710105,0.4933319091796875,2.35899019241333,2,False,3,16
109,2,1,3,0,0,10.37483811378479,7,True,3,17
110,0,1,0,0.269982323473285,0.5010910034179688,2.940268039703369,5,False,3,18
111,1,1,1,0.16570117923765432,0.7061381340026855,2.601473093032837,2,False,3,19
112,1,1,3,0,0,0.4691019058227539,9,True,3,20
113,2,0,0,0.14650883686679914,0.6319761276245117,4.1106109619140625,1,False,3,21
114,1,0,0,0.17068742373290352,0.6642451286315918,3.5280580520629883,3,False,3,22
115,2,1,0,0.2777956469032751,1.108699083328247,4.191943168640137,7,False,3,23
116,1,1,3,0,0,0.8121380805969238,2,True,3,24
117,2,1,1,0.3155798318988653,0.7505731582641602,8.485726118087769,8,False,3,25
118,2,0,0,0.25318244843440896,1.3783068656921387,3.5457799434661865,6,False,3,26
119,2,0,0,0.2630224552120296,1.292876958847046,3.4272568225860596,3,False,3,27
120,0,1,1,0.13338937374091347,1.4388761520385742,3.808885097503662,9,False,3,28
121,0,0,0,0.36426152712815607,1.1209838390350342,4.310218095779419,8,False,3,29
122,2,1,3,0,0,10.371926069259644,7,True,3,30
123,0,1,0,0.36072636893449916,1.0535879135131836,4.280177116394043,3,False,3,31
124,2,1,1,0.38005477286240785,1.2272098064422607,7.239227056503296,6,False,3,32
125,2,0,1,0.38156184353861156,1.0184779167175293,2.9419891834259033,8,False,3,33
126,2,0,0,0.11623534245253697,1.0604619979858398,1.2962779998779297,5,False,3,34
127,0,0,0,0.2619653608674739,1.1453781127929688,0.6231420040130615,9,False,3,35
128,2,0,0,0.1988061813467848,0.5442981719970703,2.6755189895629883,2,False,3,36
