trial,delta_stimulation,delta_target,reversed,response,reaction_time,time_delay,stimulus_time,position,failed,n_block,within_block_counter
0,1.8600000000000003,1.8600000000000003,True,3,0,0,10.073706865310669,4,True,1,12
10,1.8600000000000003,2.0000000000000004,False,0,1.9024031162261963,0.18415756881551737,1.4937620162963867,7,False,1,13
15,1.5000000000000004,1.5000000000000004,False,1,0.8828349113464355,0.3450891225964683,1.2582530975341797,6,False,2,9
16,1.5000000000000004,1.6400000000000006,True,0,0.9645900726318359,0.31453465428556,1.7193286418914795,8,False,2,10
11,2,2.0000000000000004,True,1,0.605201005935669,0.2361657038821594,2.23410701751709,1,False,1,14
17,1.6400000000000006,1.6400000000000006,True,1,0.8167679309844971,0.22556003437912736,1.4041838645935059,5,False,2,11
12,2,2.0000000000000004,False,1,0.8368260860443115,0.18723668755688105,1.8562300205230713,3,False,1,15
18,1.6400000000000006,1.7800000000000007,True,0,0.8112540245056152,0.2969484348920912,1.567633867263794,7,False,2,12
0,1.7800000000000007,1.7800000000000007,True,3,0,0,10.225774049758911,4,True,2,13
13,2,1.9000000000000004,False,1,0.5396599769592285,0.21830462810329035,3.291748046875,6,False,1,16
19,1.7800000000000007,1.7800000000000007,True,1,1.4339699745178223,0.3181910264790774,1.451888084411621,5,False,2,14
20,1.7800000000000007,1.7800000000000007,False,1,0.5162909030914307,0.37019834504912663,2.5136780738830566,8,False,2,15
21,1.7800000000000007,1.6800000000000006,False,1,0.7070448398590088,0.30066944015751873,1.7240848541259766,2,False,2,16
22,1.6800000000000006,1.6800000000000006,False,1,0.9166557788848877,0.2561450289605589,2.185145854949951,1,False,2,17
14,1.9000000000000004,1.9000000000000004,False,1,1.1248257160186768,0.18621536438831116,1.2689487934112549,9,False,1,17
15,1.9000000000000004,1.9000000000000004,False,1,0.6948127746582031,0.31050172174218044,4.616894245147705,3,False,1,18
23,1.6800000000000006,1.8200000000000007,True,0,1.2008798122406006,0.21292044235602145,2.2371718883514404,8,False,2,18
16,1.9000000000000004,1.8000000000000003,False,1,0.6576077938079834,0.3352322169594928,2.9748289585113525,5,False,1,19
17,1.8000000000000003,1.8000000000000003,False,1,0.5851109027862549,0.37879793573384946,2.7087669372558594,4,False,1,20
18,1.8000000000000003,1.8000000000000003,False,1,0.9003632068634033,0.19855945444241585,3.2509801387786865,3,False,1,21
19,1.8000000000000003,1.7000000000000002,False,1,0.9049031734466553,0.31852439786757336,3.324047088623047,8,False,1,22
20,1.7000000000000002,1.8400000000000003,True,0,1.7286958694458008,0.20529347447066326,2.3981077671051025,7,False,1,23
21,1.8400000000000003,1.8400000000000003,True,1,0.8922879695892334,0.39266229199366487,1.5568788051605225,1,False,1,24
22,1.8400000000000003,1.8400000000000003,False,1,0.9425711631774902,0.3252209120298283,1.6759569644927979,6,False,1,25
23,1.8400000000000003,1.7400000000000002,False,1,1.8176488876342773,0.3019975833936903,2.7372970581054688,2,False,1,26
0,1.7400000000000002,1.7400000000000002,False,3,0,0,10.166912078857422,4,True,1,27
24,1.7400000000000002,1.7400000000000002,False,1,0.5877130031585693,0.1889524714607061,3.5258212089538574,3,False,1,28
25,1.7400000000000002,1.7400000000000002,False,1,0.8663430213928223,0.39663988129863303,1.7992398738861084,6,False,1,29
26,1.7400000000000002,1.6400000000000001,False,1,1.214411973953247,0.3754646616653503,3.40906023979187,8,False,1,30
0,1.6400000000000001,1.6400000000000001,False,3,0,0,10.330008029937744,4,True,1,31
27,1.6400000000000001,1.6400000000000001,False,1,2.187577724456787,0.10421140197603854,3.922632932662964,2,False,1,32
28,1.6400000000000001,1.6400000000000001,False,1,1.0637149810791016,0.18267868269957238,1.7438626289367676,9,False,1,33
29,1.6400000000000001,1.54,False,1,0.5850989818572998,0.38811128099721537,2.280289888381958,5,False,1,34
30,1.54,1.54,False,1,0.713115930557251,0.3914828003690819,4.73304295539856,7,False,1,35
31,1.54,1.6800000000000002,True,0,0.6671950817108154,0.1391850913636551,3.2500598430633545,8,False,1,36
32,1.6800000000000002,1.6800000000000002,True,1,0.5555300712585449,0.17936506447655354,2.3900961875915527,1,False,1,37
33,1.6800000000000002,1.6800000000000002,False,1,0.5763828754425049,0.3805007149569186,3.687751054763794,2,False,1,38
34,1.6800000000000002,1.8200000000000003,True,0,3.3915047645568848,0.18254220565925316,3.809056043624878,3,False,1,39
35,1.8200000000000003,1.8200000000000003,True,1,0.4596118927001953,0.11200119183617993,3.2888288497924805,6,False,1,40
36,1.8200000000000003,1.9600000000000004,True,0,1.2757749557495117,0.1264279847995125,2.7176578044891357,1,False,1,41
37,1.9600000000000004,1.9600000000000004,True,1,1.0793840885162354,0.1918957360940246,5.131464004516602,5,False,1,42
